"time","ticker","curr"
"2006-04-26","KBAT","46"
"2006-04-26","KSON","13"
"2006-04-26","LDSC","7"
"2006-04-26","LUPE","234"
"2006-04-26","MPC","19"
"2006-04-26","MYNC","21"
"2006-04-26","NAKR","26"
"2006-04-26","NATN","17"
"2006-04-26","PDSS","16"
"2006-04-26","PEOP","16"
"2006-04-26","POWR","525"
"2006-04-26","SHRX","8"
"2006-04-26","SKBD","18"
"2006-04-26","SKEI","9"
"2006-04-26","SMUG","21"
"2006-04-26","SSS","15"
"2006-04-26","STFP","8"
"2006-04-26","SWNC","36"
"2006-04-26","TAG","6"
"2006-04-26","TNAH","14"
"2006-04-26","TNPT","8"
"2006-04-26","TPEG","13"
"2006-04-26","TPP","13"
"2006-04-26","TSRC","14"
"2006-04-26","UNIB","7"
"2006-04-26","VPTS","12"
"2006-04-26","YIPP","109"
"2006-04-27","AAVL","25"
"2006-04-27","ACFI","6"
"2006-04-27","BB","16"
"2006-04-27","BOTT","18"
"2006-04-27","BUZZ","10"
"2006-04-27","CHIA","6"
"2006-04-27","CHPS","17"
"2006-04-27","COFL","7"
"2006-04-27","CYBU","10"
"2006-04-27","DROO","8"
"2006-04-27","EEEEE","43"
"2006-04-27","FAER","13"
"2006-04-27","FISH","6"
"2006-04-27","HELT","36"
"2006-04-27","HUW","9"
"2006-04-27","KAUF","9"
"2006-04-27","KBAT","37"
"2006-04-27","KSON","12"
"2006-04-27","LDSC","8"
"2006-04-27","LUPE","209"
"2006-04-27","MPC","17"
"2006-04-27","MYNC","22"
"2006-04-27","NAKR","29"
"2006-04-27","NATN","20"
"2006-04-27","PDSS","13"
"2006-04-27","PEOP","19"
"2006-04-27","POWR","529"
"2006-04-27","SHRX","9"
"2006-04-27","SKBD","14"
"2006-04-27","SKEI","9"
"2006-04-27","SMUG","20"
"2006-04-27","SSS","16"
"2006-04-27","STFP","12"
"2006-04-27","SWNC","30"
"2006-04-27","TAG","7"
"2006-04-27","TNAH","16"
"2006-04-27","TNPT","6"
"2006-04-27","TPEG","13"
"2006-04-27","TPP","13"
"2006-04-27","TSRC","12"
"2006-04-27","UNIB","7"
"2006-04-27","VPTS","11"
"2006-04-27","YIPP","114"
"2006-04-28","AAVL","20"
"2006-04-28","ACFI","9"
"2006-04-28","BB","19"
"2006-04-28","BOTT","18"
"2006-04-28","BUZZ","14"
"2006-04-28","CHIA","6"
"2006-04-28","CHPS","19"
"2006-04-28","COFL","8"
"2006-04-28","CYBU","9"
"2006-04-28","DROO","7"
"2006-04-28","EEEEE","45"
"2006-04-28","FAER","10"
"2006-04-28","FISH","9"
"2006-04-28","HELT","49"
"2006-04-28","HUW","8"
"2006-04-28","KAUF","10"
"2006-04-28","KBAT","40"
"2006-04-28","KSON","12"
"2006-04-28","LDSC","6"
"2006-04-28","LUPE","214"
"2006-04-28","MPC","17"
"2006-04-28","MYNC","23"
"2006-04-28","NAKR","39"
"2006-04-28","NATN","19"
"2006-04-28","PDSS","14"
"2006-04-28","PEOP","15"
"2006-04-28","POWR","528"
"2006-04-28","SHRX","8"
"2006-04-28","SKBD","13"
"2006-04-28","SKEI","9"
"2006-04-28","SMUG","20"
"2006-04-28","SSS","16"
"2006-04-28","STFP","13"
"2006-04-28","SWNC","30"
"2006-04-28","TAG","10"
"2006-04-28","TNAH","16"
"2006-04-28","TNPT","7"
"2006-04-28","TPEG","10"
"2006-04-28","TPP","14"
"2006-04-28","TSRC","15"
"2006-04-28","UNIB","6"
"2006-04-28","VPTS","13"
"2006-04-28","YIPP","118"
"2006-04-29","AAVL","21"
"2006-04-29","ACFI","9"
"2006-04-29","BB","18"
"2006-04-29","BOTT","13"
"2006-04-29","BUZZ","12"
"2006-04-29","CHIA","7"
"2006-04-29","CHPS","18"
"2006-04-29","COFL","7"
"2006-04-29","CYBU","7"
"2006-04-29","DROO","6"
"2006-04-29","EEEEE","55"
"2006-04-29","FAER","10"
"2006-04-29","FISH","10"
"2006-04-29","HELT","51"
"2006-04-29","HUW","6"
"2006-04-29","KAUF","7"
"2006-04-29","KBAT","45"
"2006-04-29","KSON","14"
"2006-04-29","LDSC","7"
"2006-04-29","LUPE","225"
"2006-04-29","MPC","18"
"2006-04-29","MYNC","24"
"2006-04-29","NAKR","36"
"2006-04-29","NATN","19"
"2006-04-29","PDSS","11"
"2006-04-29","PEOP","19"
"2006-04-29","POWR","510"
"2006-04-29","SHRX","11"
"2006-04-29","SKBD","14"
"2006-04-29","SKEI","11"
"2006-04-29","SMUG","19"
"2006-04-29","SSS","18"
"2006-04-29","STFP","9"
"2006-04-29","SWNC","42"
"2006-04-29","TAG","8"
"2006-04-29","TNAH","14"
"2006-04-29","TNPT","9"
"2006-04-29","TPEG","9"
"2006-04-29","TPP","18"
"2006-04-29","TSRC","20"
"2006-04-29","UNIB","7"
"2006-04-29","VPTS","12"
"2006-04-29","YIPP","131"
"2006-04-30","AAVL","19"
"2006-04-30","ACFI","11"
"2006-04-30","BB","18"
"2006-04-30","BOTT","12"
"2006-04-30","BUZZ","13"
"2006-04-30","CHIA","6"
"2006-04-30","CHPS","17"
"2006-04-30","COFL","6"
"2006-04-30","CYBU","7"
"2006-04-30","DROO","6"
"2006-04-30","EEEEE","52"
"2006-04-30","FAER","12"
"2006-04-30","FISH","6"
"2006-04-30","HELT","59"
"2006-04-30","HUW","6"
"2006-04-30","KAUF","6"
"2006-04-30","KBAT","34"
"2006-04-30","KSON","16"
"2006-04-30","LDSC","8"
"2006-04-30","LUPE","214"
"2006-04-30","MPC","19"
"2006-04-30","MYNC","23"
"2006-04-30","NAKR","33"
"2006-04-30","NATN","27"
"2006-04-30","PDSS","11"
"2006-04-30","PEOP","20"
"2006-04-30","POWR","502"
"2006-04-30","SHRX","9"
"2006-04-30","SKBD","14"
"2006-04-30","SKEI","8"
"2006-04-30","SMUG","17"
"2006-04-30","SSS","17"
"2006-04-30","STFP","10"
"2006-04-30","SWNC","51"
"2006-04-30","TAG","8"
"2006-04-30","TNAH","17"
"2006-04-30","TNPT","10"
"2006-04-30","TPEG","12"
"2006-04-30","TPP","16"
"2006-04-30","TSRC","27"
"2006-04-30","UNIB","6"
"2006-04-30","VPTS","10"
"2006-04-30","YIPP","144"
"2006-05-01","AAVL","20"
"2006-05-01","ACFI","10"
"2006-05-01","BB","17"
"2006-05-01","BOTT","12"
"2006-05-01","BUZZ","13"
"2006-05-01","CHIA","7"
"2006-05-01","CHPS","18"
"2006-05-01","COFL","6"
"2006-05-01","CYBU","7"
"2006-05-01","DROO","6"
"2006-05-01","EEEEE","58"
"2006-05-01","FAER","11"
"2006-05-01","FISH","7"
"2006-05-01","HELT","65"
"2006-05-01","HUW","8"
"2006-05-01","KAUF","7"
"2006-05-01","KBAT","22"
"2006-05-01","KSON","17"
"2006-05-01","LDSC","8"
"2006-05-01","LUPE","224"
"2006-05-01","MPC","18"
"2006-05-01","MYNC","33"
"2006-05-01","NAKR","41"
"2006-05-01","NATN","34"
"2006-05-01","PDSS","17"
"2006-05-01","PEOP","18"
"2006-05-01","POWR","508"
"2006-05-01","SHRX","9"
"2006-05-01","SKBD","11"
"2006-05-01","SKEI","7"
"2006-05-01","SMUG","17"
"2006-05-01","SSS","20"
"2006-05-01","STFP","13"
"2006-05-01","SWNC","48"
"2006-05-01","TAG","7"
"2006-05-01","TNAH","17"
"2006-05-01","TNPT","14"
"2006-05-01","TPEG","12"
"2006-05-01","TPP","13"
"2006-05-01","TSRC","29"
"2006-05-01","UNIB","7"
"2006-05-01","VPTS","7"
"2006-05-01","YIPP","138"
"2006-05-02","AAVL","25"
"2006-05-02","ACFI","10"
"2006-05-02","BB","18"
"2006-05-02","BOTT","11"
"2006-05-02","BUZZ","14"
"2006-05-02","CHIA","6"
"2006-05-02","CHPS","12"
"2006-05-02","COFL","7"
"2006-05-02","CYBU","7"
"2006-05-02","DROO","7"
"2006-05-02","EEEEE","52"
"2006-05-02","FAER","9"
"2006-05-02","FISH","7"
"2006-05-02","HELT","42"
"2006-05-02","HUW","7"
"2006-05-02","KAUF","8"
"2006-05-02","KBAT","24"
"2006-05-02","KSON","17"
"2006-05-02","LDSC","7"
"2006-05-02","LUPE","235"
"2006-05-02","MPC","20"
"2006-05-02","MYNC","36"
"2006-05-02","NAKR","36"
"2006-05-02","NATN","43"
"2006-05-02","PDSS","19"
"2006-05-02","PEOP","16"
"2006-05-02","POWR","512"
"2006-05-02","SHRX","8"
"2006-05-02","SKBD","11"
"2006-05-02","SKEI","6"
"2006-05-02","SMUG","19"
"2006-05-02","SSS","18"
"2006-05-02","STFP","12"
"2006-05-02","SWNC","56"
"2006-05-02","TAG","6"
"2006-05-02","TNAH","16"
"2006-05-02","TNPT","13"
"2006-05-02","TPEG","13"
"2006-05-02","TPP","14"
"2006-05-02","TSRC","20"
"2006-05-02","UNIB","6"
"2006-05-02","VPTS","6"
"2006-05-02","YIPP","142"
"2006-05-03","AAVL","20"
"2006-05-03","ACFI","11"
"2006-05-03","BB","14"
"2006-05-03","BOTT","12"
"2006-05-03","BUZZ","14"
"2006-05-03","CHIA","6"
"2006-05-03","CHPS","12"
"2006-05-03","COFL","7"
"2006-05-03","CYBU","6"
"2006-05-03","DROO","6"
"2006-05-03","EEEEE","57"
"2006-05-03","FAER","10"
"2006-05-03","FISH","10"
"2006-05-03","HELT","58"
"2006-05-03","HUW","8"
"2006-05-03","KAUF","11"
"2006-05-03","KBAT","19"
"2006-05-03","KSON","18"
"2006-05-03","LDSC","6"
"2006-05-03","LUPE","235"
"2006-05-03","MPC","18"
"2006-05-03","MYNC","20"
"2006-05-03","NAKR","34"
"2006-05-03","NATN","59"
"2006-05-03","PDSS","19"
"2006-05-03","PEOP","18"
"2006-05-03","POWR","517"
"2006-05-03","SHRX","6"
"2006-05-03","SKBD","7"
"2006-05-03","SKEI","7"
"2006-05-03","SMUG","21"
"2006-05-03","SSS","17"
"2006-05-03","STFP","9"
"2006-05-03","SWNC","43"
"2006-05-03","TAG","6"
"2006-05-03","TNAH","14"
"2006-05-03","TNPT","11"
"2006-05-03","TPEG","17"
"2006-05-03","TPP","9"
"2006-05-03","TSRC","18"
"2006-05-03","UNIB","7"
"2006-05-03","VPTS","8"
"2006-05-03","YIPP","138"
"2006-05-04","AAVL","19"
"2006-05-04","ACFI","12"
"2006-05-04","BB","14"
"2006-05-04","BOTT","13"
"2006-05-04","BUZZ","15"
"2006-05-04","CHIA","6"
"2006-05-04","CHPS","14"
"2006-05-04","COFL","9"
"2006-05-04","CYBU","8"
"2006-05-04","DROO","7"
"2006-05-04","EEEEE","58"
"2006-05-04","FAER","10"
"2006-05-04","FISH","10"
"2006-05-04","HELT","62"
"2006-05-04","HUW","6"
"2006-05-04","KAUF","9"
"2006-05-04","KBAT","18"
"2006-05-04","KSON","20"
"2006-05-04","LDSC","6"
"2006-05-04","LUPE","243"
"2006-05-04","MPC","16"
"2006-05-04","MYNC","20"
"2006-05-04","NAKR","27"
"2006-05-04","NATN","53"
"2006-05-04","PDSS","15"
"2006-05-04","PEOP","16"
"2006-05-04","POWR","506"
"2006-05-04","SHRX","7"
"2006-05-04","SKBD","7"
"2006-05-04","SKEI","7"
"2006-05-04","SMUG","18"
"2006-05-04","SSS","20"
"2006-05-04","STFP","9"
"2006-05-04","SWNC","40"
"2006-05-04","TAG","6"
"2006-05-04","TNAH","11"
"2006-05-04","TNPT","9"
"2006-05-04","TPEG","16"
"2006-05-04","TPP","7"
"2006-05-04","TSRC","20"
"2006-05-04","UNIB","8"
"2006-05-04","VPTS","8"
"2006-05-04","YIPP","131"
"2006-05-05","AAVL","20"
"2006-05-05","ACFI","13"
"2006-05-05","BB","15"
"2006-05-05","BOTT","14"
"2006-05-05","BUZZ","15"
"2006-05-05","CHIA","7"
"2006-05-05","CHPS","16"
"2006-05-05","COFL","7"
"2006-05-05","CYBU","11"
"2006-05-05","DROO","7"
"2006-05-05","EEEEE","59"
"2006-05-05","FAER","8"
"2006-05-05","FISH","11"
"2006-05-05","HELT","54"
"2006-05-05","HUW","7"
"2006-05-05","KAUF","6"
"2006-05-05","KBAT","19"
"2006-05-05","KSON","18"
"2006-05-05","LDSC","6"
"2006-05-05","LUPE","268"
"2006-05-05","MPC","13"
"2006-05-05","MYNC","20"
"2006-05-05","NAKR","25"
"2006-05-05","NATN","54"
"2006-05-05","PDSS","16"
"2006-05-05","PEOP","17"
"2006-05-05","POWR","510"
"2006-05-05","SHRX","7"
"2006-05-05","SKBD","8"
"2006-05-05","SKEI","8"
"2006-05-05","SMUG","20"
"2006-05-05","SSS","20"
"2006-05-05","STFP","6"
"2006-05-05","SWNC","22"
"2006-05-05","TAG","7"
"2006-05-05","TNAH","10"
"2006-05-05","TNPT","16"
"2006-05-05","TPEG","15"
"2006-05-05","TPP","7"
"2006-05-05","TSRC","19"
"2006-05-05","UNIB","7"
"2006-05-05","VPTS","6"
"2006-05-05","YIPP","112"
"2006-05-06","AAVL","19"
"2006-05-06","ACFI","15"
"2006-05-06","BB","16"
"2006-05-06","BOTT","13"
"2006-05-06","BUZZ","16"
"2006-05-06","CHIA","7"
"2006-05-06","CHPS","18"
"2006-05-06","COFL","6"
"2006-05-06","CYBU","10"
"2006-05-06","DROO","9"
"2006-05-06","EEEEE","62"
"2006-05-06","FAER","9"
"2006-05-06","FISH","11"
"2006-05-06","HELT","49"
"2006-05-06","HUW","7"
"2006-05-06","KAUF","8"
"2006-05-06","KBAT","17"
"2006-05-06","KSON","19"
"2006-05-06","LDSC","6"
"2006-05-06","LUPE","297"
"2006-05-06","MPC","11"
"2006-05-06","MYNC","25"
"2006-05-06","NAKR","18"
"2006-05-06","NATN","56"
"2006-05-06","PDSS","16"
"2006-05-06","PEOP","17"
"2006-05-06","POWR","453"
"2006-05-06","SHRX","6"
"2006-05-06","SKBD","10"
"2006-05-06","SKEI","7"
"2006-05-06","SMUG","20"
"2006-05-06","SSS","20"
"2006-05-06","STFP","6"
"2006-05-06","SWNC","20"
"2006-05-06","TAG","14"
"2006-05-06","TNAH","8"
"2006-05-06","TNPT","12"
"2006-05-06","TPEG","14"
"2006-05-06","TPP","6"
"2006-05-06","TSRC","18"
"2006-05-06","UNIB","6"
"2006-05-06","VPTS","10"
"2006-05-06","YIPP","118"
"2006-05-07","AAVL","27"
"2006-05-07","ACFI","18"
"2006-05-07","BB","18"
"2006-05-07","BOTT","10"
"2006-05-07","BUZZ","16"
"2006-05-07","CHIA","10"
"2006-05-07","CHPS","16"
"2006-05-07","COFL","6"
"2006-05-07","CYBU","12"
"2006-05-07","DROO","10"
"2006-05-07","EEEEE","70"
"2006-05-07","FAER","7"
"2006-05-07","FISH","12"
"2006-05-07","HELT","57"
"2006-05-07","HUW","9"
"2006-05-07","KAUF","9"
"2006-05-07","KBAT","20"
"2006-05-07","KSON","19"
"2006-05-07","LDSC","6"
"2006-05-07","LUPE","297"
"2006-05-07","MPC","14"
"2006-05-07","MYNC","39"
"2006-05-07","NAKR","14"
"2006-05-07","NATN","65"
"2006-05-07","PDSS","14"
"2006-05-07","PEOP","19"
"2006-05-07","POWR","452"
"2006-05-07","SHRX","7"
"2006-05-07","SKBD","7"
"2006-05-07","SKEI","8"
"2006-05-07","SMUG","20"
"2006-05-07","SSS","19"
"2006-05-07","STFP","7"
"2006-05-07","SWNC","20"
"2006-05-07","TAG","13"
"2006-05-07","TNAH","8"
"2006-05-07","TNPT","7"
"2006-05-07","TPEG","14"
"2006-05-07","TPP","6"
"2006-05-07","TSRC","19"
"2006-05-07","UNIB","8"
"2006-05-07","VPTS","7"
"2006-05-07","YIPP","105"
"2006-05-08","AAVL","27"
"2006-05-08","ACFI","15"
"2006-05-08","BB","19"
"2006-05-08","BOTT","10"
"2006-05-08","BUZZ","14"
"2006-05-08","CHIA","7"
"2006-05-08","CHPS","15"
"2006-05-08","COFL","6"
"2006-05-08","CYBU","11"
"2006-05-08","DROO","11"
"2006-05-08","EEEEE","68"
"2006-05-08","FAER","6"
"2006-05-08","FISH","14"
"2006-05-08","HELT","59"
"2006-05-08","HUW","9"
"2006-05-08","KAUF","10"
"2006-05-08","KBAT","16"
"2006-05-08","KSON","19"
"2006-05-08","LDSC","8"
"2006-05-08","LUPE","296"
"2006-05-08","MPC","15"
"2006-05-08","MYNC","35"
"2006-05-08","NAKR","14"
"2006-05-08","NATN","69"
"2006-05-08","PDSS","15"
"2006-05-08","PEOP","18"
"2006-05-08","POWR","506"
"2006-05-08","SHRX","7"
"2006-05-08","SKBD","9"
"2006-05-08","SKEI","7"
"2006-05-08","SMUG","20"
"2006-05-08","SSS","17"
"2006-05-08","STFP","9"
"2006-05-08","SWNC","28"
"2006-05-08","TAG","11"
"2006-05-08","TNAH","10"
"2006-05-08","TNPT","10"
"2006-05-08","TPEG","10"
"2006-05-08","TPP","7"
"2006-05-08","TSRC","20"
"2006-05-08","UNIB","6"
"2006-05-08","VPTS","8"
"2006-05-08","YIPP","108"
"2006-05-09","AAVL","20"
"2006-05-09","ACFI","18"
"2006-05-09","BB","15"
"2006-05-09","BOTT","12"
"2006-05-09","BUZZ","13"
"2006-05-09","CHIA","8"
"2006-05-09","CHPS","18"
"2006-05-09","COFL","6"
"2006-05-09","CYBU","9"
"2006-05-09","DROO","13"
"2006-05-09","EEEEE","58"
"2006-05-09","FAER","7"
"2006-05-09","FISH","13"
"2006-05-09","HELT","66"
"2006-05-09","HUW","7"
"2006-05-09","KAUF","14"
"2006-05-09","KBAT","14"
"2006-05-09","KSON","18"
"2006-05-09","LDSC","13"
"2006-05-09","LUPE","298"
"2006-05-09","MPC","18"
"2006-05-09","MYNC","37"
"2006-05-09","NAKR","12"
"2006-05-09","NATN","72"
"2006-05-09","PDSS","15"
"2006-05-09","PEOP","20"
"2006-05-09","POWR","519"
"2006-05-09","SHRX","6"
"2006-05-09","SKBD","7"
"2006-05-09","SKEI","7"
"2006-05-09","SMUG","27"
"2006-05-09","SSS","15"
"2006-05-09","STFP","7"
"2006-05-09","SWNC","29"
"2006-05-09","TAG","12"
"2006-05-09","TNAH","9"
"2006-05-09","TNPT","7"
"2006-05-09","TPEG","11"
"2006-05-09","TPP","8"
"2006-05-09","TSRC","25"
"2006-05-09","UNIB","6"
"2006-05-09","VPTS","6"
"2006-05-09","YIPP","99"
"2006-05-10","AAVL","20"
"2006-05-10","ACFI","15"
"2006-05-10","BB","17"
"2006-05-10","BOTT","13"
"2006-05-10","BUZZ","15"
"2006-05-10","CHIA","6"
"2006-05-10","CHPS","18"
"2006-05-10","COFL","6"
"2006-05-10","CYBU","9"
"2006-05-10","DROO","16"
"2006-05-10","EEEEE","57"
"2006-05-10","FAER","10"
"2006-05-10","FISH","13"
"2006-05-10","HELT","56"
"2006-05-10","HUW","8"
"2006-05-10","KAUF","14"
"2006-05-10","KBAT","17"
"2006-05-10","KSON","17"
"2006-05-10","LDSC","13"
"2006-05-10","LUPE","316"
"2006-05-10","MPC","19"
"2006-05-10","MYNC","40"
"2006-05-10","NAKR","13"
"2006-05-10","NATN","76"
"2006-05-10","PDSS","17"
"2006-05-10","PEOP","20"
"2006-05-10","POWR","544"
"2006-05-10","SHRX","7"
"2006-05-10","SKBD","7"
"2006-05-10","SKEI","8"
"2006-05-10","SMUG","27"
"2006-05-10","SSS","13"
"2006-05-10","STFP","7"
"2006-05-10","SWNC","29"
"2006-05-10","TAG","14"
"2006-05-10","TNAH","12"
"2006-05-10","TNPT","9"
"2006-05-10","TPEG","10"
"2006-05-10","TPP","8"
"2006-05-10","TSRC","17"
"2006-05-10","UNIB","7"
"2006-05-10","VPTS","9"
"2006-05-10","YIPP","79"
"2006-05-11","AAVL","24"
"2006-05-11","ACFI","15"
"2006-05-11","BB","18"
"2006-05-11","BOTT","15"
"2006-05-11","BUZZ","17"
"2006-05-11","CHIA","8"
"2006-05-11","CHPS","19"
"2006-05-11","COFL","6"
"2006-05-11","CYBU","14"
"2006-05-11","DROO","14"
"2006-05-11","EEEEE","60"
"2006-05-11","FAER","8"
"2006-05-11","FISH","11"
"2006-05-11","HELT","47"
"2006-05-11","HUW","9"
"2006-05-11","KAUF","16"
"2006-05-11","KBAT","18"
"2006-05-11","KSON","19"
"2006-05-11","LDSC","14"
"2006-05-11","LUPE","289"
"2006-05-11","MPC","18"
"2006-05-11","MYNC","41"
"2006-05-11","NAKR","18"
"2006-05-11","NATN","68"
"2006-05-11","PDSS","20"
"2006-05-11","PEOP","16"
"2006-05-11","POWR","543"
"2006-05-11","SHRX","6"
"2006-05-11","SKBD","9"
"2006-05-11","SKEI","9"
"2006-05-11","SMUG","19"
"2006-05-11","SSS","10"
"2006-05-11","STFP","6"
"2006-05-11","SWNC","22"
"2006-05-11","TAG","16"
"2006-05-11","TNAH","12"
"2006-05-11","TNPT","11"
"2006-05-11","TPEG","11"
"2006-05-11","TPP","8"
"2006-05-11","TSRC","14"
"2006-05-11","UNIB","8"
"2006-05-11","VPTS","11"
"2006-05-11","YIPP","87"
"2006-05-12","AAVL","26"
"2006-05-12","ACFI","15"
"2006-05-12","BB","21"
"2006-05-12","BOTT","16"
"2006-05-12","BUZZ","18"
"2006-05-12","CHIA","8"
"2006-05-12","CHPS","18"
"2006-05-12","COFL","7"
"2006-05-12","CYBU","14"
"2006-05-12","DROO","15"
"2006-05-12","EEEEE","56"
"2006-05-12","FAER","9"
"2006-05-12","FISH","8"
"2006-05-12","HELT","51"
"2006-05-12","HUW","12"
"2006-05-12","KAUF","16"
"2006-05-12","KBAT","17"
"2006-05-12","KSON","19"
"2006-05-12","LDSC","14"
"2006-05-12","LUPE","286"
"2006-05-12","MPC","19"
"2006-05-12","MYNC","40"
"2006-05-12","NAKR","19"
"2006-05-12","NATN","50"
"2006-05-12","PDSS","20"
"2006-05-12","PEOP","15"
"2006-05-12","POWR","558"
"2006-05-12","SHRX","10"
"2006-05-12","SKBD","7"
"2006-05-12","SKEI","11"
"2006-05-12","SMUG","20"
"2006-05-12","SSS","11"
"2006-05-12","STFP","7"
"2006-05-12","SWNC","23"
"2006-05-12","TAG","19"
"2006-05-12","TNAH","11"
"2006-05-12","TNPT","13"
"2006-05-12","TPEG","7"
"2006-05-12","TPP","8"
"2006-05-12","TSRC","12"
"2006-05-12","UNIB","6"
"2006-05-12","VPTS","14"
"2006-05-12","YIPP","76"
"2006-05-13","AAVL","26"
"2006-05-13","ACFI","18"
"2006-05-13","BB","20"
"2006-05-13","BOTT","14"
"2006-05-13","BUZZ","18"
"2006-05-13","CHIA","6"
"2006-05-13","CHPS","18"
"2006-05-13","COFL","6"
"2006-05-13","CYBU","13"
"2006-05-13","DROO","14"
"2006-05-13","EEEEE","48"
"2006-05-13","FAER","9"
"2006-05-13","FISH","9"
"2006-05-13","HELT","52"
"2006-05-13","HUW","15"
"2006-05-13","KAUF","18"
"2006-05-13","KBAT","15"
"2006-05-13","KSON","17"
"2006-05-13","LDSC","11"
"2006-05-13","LUPE","259"
"2006-05-13","MPC","19"
"2006-05-13","MYNC","44"
"2006-05-13","NAKR","23"
"2006-05-13","NATN","39"
"2006-05-13","PDSS","20"
"2006-05-13","PEOP","16"
"2006-05-13","POWR","556"
"2006-05-13","SHRX","11"
"2006-05-13","SKBD","8"
"2006-05-13","SKEI","11"
"2006-05-13","SMUG","18"
"2006-05-13","SSS","9"
"2006-05-13","STFP","6"
"2006-05-13","SWNC","20"
"2006-05-13","TAG","18"
"2006-05-13","TNAH","13"
"2006-05-13","TNPT","12"
"2006-05-13","TPEG","9"
"2006-05-13","TPP","7"
"2006-05-13","TSRC","12"
"2006-05-13","UNIB","6"
"2006-05-13","VPTS","14"
"2006-05-13","YIPP","77"
"2006-05-14","AAVL","30"
"2006-05-14","ACFI","13"
"2006-05-14","BB","19"
"2006-05-14","BOTT","14"
"2006-05-14","BUZZ","16"
"2006-05-14","CHIA","6"
"2006-05-14","CHPS","18"
"2006-05-14","COFL","6"
"2006-05-14","CYBU","12"
"2006-05-14","DROO","13"
"2006-05-14","EEEEE","48"
"2006-05-14","FAER","7"
"2006-05-14","FISH","6"
"2006-05-14","HELT","50"
"2006-05-14","HUW","11"
"2006-05-14","KAUF","14"
"2006-05-14","KBAT","14"
"2006-05-14","KSON","16"
"2006-05-14","LDSC","9"
"2006-05-14","LUPE","246"
"2006-05-14","MPC","20"
"2006-05-14","MYNC","37"
"2006-05-14","NAKR","28"
"2006-05-14","NATN","29"
"2006-05-14","PDSS","19"
"2006-05-14","PEOP","16"
"2006-05-14","POWR","569"
"2006-05-14","SHRX","13"
"2006-05-14","SKBD","10"
"2006-05-14","SKEI","9"
"2006-05-14","SMUG","15"
"2006-05-14","SSS","10"
"2006-05-14","STFP","8"
"2006-05-14","SWNC","18"
"2006-05-14","TAG","21"
"2006-05-14","TNAH","8"
"2006-05-14","TNPT","17"
"2006-05-14","TPEG","9"
"2006-05-14","TPP","9"
"2006-05-14","TSRC","12"
"2006-05-14","UNIB","7"
"2006-05-14","VPTS","16"
"2006-05-14","YIPP","82"
"2006-05-15","AAVL","33"
"2006-05-15","ACFI","14"
"2006-05-15","BB","19"
"2006-05-15","BOTT","14"
"2006-05-15","BUZZ","17"
"2006-05-15","CHIA","7"
"2006-05-15","CHPS","16"
"2006-05-15","COFL","6"
"2006-05-15","CYBU","8"
"2006-05-15","DROO","11"
"2006-05-15","EEEEE","59"
"2006-05-15","FAER","6"
"2006-05-15","FISH","6"
"2006-05-15","HELT","56"
"2006-05-15","HUW","11"
"2006-05-15","KAUF","15"
"2006-05-15","KBAT","16"
"2006-05-15","KSON","14"
"2006-05-15","LDSC","8"
"2006-05-15","LUPE","215"
"2006-05-15","MPC","36"
"2006-05-15","MYNC","42"
"2006-05-15","NAKR","20"
"2006-05-15","NATN","30"
"2006-05-15","PDSS","17"
"2006-05-15","PEOP","16"
"2006-05-15","POWR","553"
"2006-05-15","SHRX","15"
"2006-05-15","SKBD","12"
"2006-05-15","SKEI","7"
"2006-05-15","SMUG","23"
"2006-05-15","SSS","9"
"2006-05-15","STFP","11"
"2006-05-15","SWNC","23"
"2006-05-15","TAG","20"
"2006-05-15","TNAH","9"
"2006-05-15","TNPT","29"
"2006-05-15","TPEG","8"
"2006-05-15","TPP","13"
"2006-05-15","TSRC","12"
"2006-05-15","UNIB","9"
"2006-05-15","VPTS","18"
"2006-05-15","YIPP","81"
"2006-05-16","AAVL","30"
"2006-05-16","ACFI","10"
"2006-05-16","BB","18"
"2006-05-16","BOTT","14"
"2006-05-16","BUZZ","18"
"2006-05-16","CHIA","9"
"2006-05-16","CHPS","13"
"2006-05-16","COFL","6"
"2006-05-16","CYBU","6"
"2006-05-16","DROO","14"
"2006-05-16","EEEEE","55"
"2006-05-16","FAER","8"
"2006-05-16","FISH","7"
"2006-05-16","HELT","45"
"2006-05-16","HUW","10"
"2006-05-16","KAUF","14"
"2006-05-16","KBAT","14"
"2006-05-16","KSON","14"
"2006-05-16","LDSC","8"
"2006-05-16","LUPE","218"
"2006-05-16","MPC","40"
"2006-05-16","MYNC","26"
"2006-05-16","NAKR","25"
"2006-05-16","NATN","32"
"2006-05-16","PDSS","18"
"2006-05-16","PEOP","19"
"2006-05-16","POWR","577"
"2006-05-16","SHRX","18"
"2006-05-16","SKBD","14"
"2006-05-16","SKEI","10"
"2006-05-16","SMUG","20"
"2006-05-16","SSS","9"
"2006-05-16","STFP","9"
"2006-05-16","SWNC","19"
"2006-05-16","TAG","20"
"2006-05-16","TNAH","11"
"2006-05-16","TNPT","34"
"2006-05-16","TPEG","8"
"2006-05-16","TPP","15"
"2006-05-16","TSRC","14"
"2006-05-16","UNIB","10"
"2006-05-16","VPTS","18"
"2006-05-16","YIPP","92"
"2006-05-17","AAVL","31"
"2006-05-17","ACFI","10"
"2006-05-17","BB","17"
"2006-05-17","BOTT","15"
"2006-05-17","BUZZ","19"
